studentID,answers
86,1;1;1;0,1;0;0;0,1;1;0;0,1;0;1;0,0;1;1;1,1;1;1;0,1;0;0;1,0;1;1;1,1;0;1;0,0;1;0;0,1;1;0;1,0;0;1;1,0;1;1;0,0;1;1;0,0;0;1;1,1;0;0;0,1;1;0;0,0;1;0;1,0;0;1;1,0;0;0;1
87,0;1;0;1,1;1;1;1,0;0;1;0,0;0;0;1,1;1;1;1,1;0;0;1,1;1;1;1,1;1;0;0,0;0;1;1,1;1;1;1,0;0;1;1,0;0;1;0,1;0;0;0,0;0;1;0,1;1;0;1,1;1;1;1,1;1;1;0,1;1;0;1,1;0;1;1,1;1;0;1
88,1;1;1;1,1;0;1;1,0;1;1;0,1;0;0;0,0;0;0;1,1;1;0;0,1;1;0;0,0;0;0;0,1;0;1;0,0;1;0;0,0;0;1;1,1;1;1;0,1;0;0;0,0;0;0;1,0;1;1;0,1;1;1;1,1;0;1;1,0;0;0;1,0;0;1;1,1;0;0;0
89,0;0;1;1,1;1;1;1,1;1;0;1,1;0;0;1,1;0;1;0,0;1;1;1,0;0;0;1,0;0;1;0,0;1;1;0,1;0;1;0,0;1;0;1,0;1;0;1,0;1;1;1,1;0;0;0,0;0;0;1,0;0;0;0,1;0;0;1,0;0;1;0,1;0;0;1,0;1;1;0
90,1;0;0;0,1;1;0;1,1;1;0;0,0;1;0;1,0;0;0;1,0;1;0;0,1;1;1;0,1;0;1;0,0;1;0;1,1;1;0;1,0;0;1;1,1;1;1;1,1;1;0;0,1;1;0;1,1;1;1;0,0;1;0;0,1;0;1;0,1;0;1;1,0;1;0;0,1;0;1;0
91,0;0;1;1,0;0;0;1,1;1;1;0,1;0;0;1,0;1;0;1,0;0;0;0,0;0;0;1,0;1;0;1,0;0;1;0,0;1;1;1,1;0;0;0,1;0;0;1,1;1;1;1,0;1;1;0,1;0;1;0,1;1;0;1,1;1;1;0,0;1;0;1,1;1;0;1,1;0;0;1
92,0;1;1;1,1;1;0;0,0;0;1;0,0;0;0;0,0;0;0;1,1;1;1;0,1;1;0;1,0;1;0;1,1;1;0;1,0;1;1;0,0;1;1;0,0;0;0;0,1;0;1;0,0;1;0;0,0;0;0;0,0;1;0;1,0;1;1;0,1;0;0;1,0;0;0;0,0;0;1;0
93,1;0;1;1,1;1;0;0,0;1;0;1,0;1;1;1,1;0;0;1,1;1;0;0,1;1;0;0,0;0;1;1,0;1;1;1,1;1;1;0,0;0;1;1,1;1;1;0,0;1;1;1,0;1;0;0,1;0;0;1,1;0;1;1,0;0;1;0,1;1;0;1,0;0;0;0,0;0;0;0
94,1;1;1;1,0;1;0;1,1;1;0;1,0;0;1;1,0;1;1;1,0;1;0;0,0;1;0;0,0;0;1;1,1;0;0;0,0;1;1;0,0;0;0;1,0;0;1;0,1;1;0;1,0;1;1;1,1;0;1;1,1;1;1;1,1;0;1;0,0;1;1;1,0;1;1;0,1;0;0;0
95,0;0;0;1,0;0;1;0,0;0;0;0,0;0;1;1,1;1;1;1,1;1;1;0,1;1;0;1,0;1;1;0,0;0;0;1,1;1;1;1,1;0;0;1,1;0;0;1,1;1;0;0,0;0;1;1,1;0;0;1,0;1;0;1,1;0;0;1,0;1;0;0,1;0;0;1,0;0;0;0
96,1;0;1;1,1;0;1;0,0;1;1;0,1;0;0;1,1;1;0;0,0;0;1;1,1;1;1;0,1;1;1;0,0;0;0;1,1;1;0;0,1;1;1;1,1;1;0;1,1;1;0;0,1;1;1;1,1;1;1;1,1;0;1;1,0;1;0;1,1;1;0;0,1;1;0;1,0;1;0;1
97,0;0;0;0,0;0;1;1,0;1;1;0,1;0;0;0,0;0;1;1,0;0;0;0,0;1;1;0,1;1;0;1,1;0;0;0,1;1;1;1,1;1;0;1,1;0;1;1,0;0;1;0,0;0;1;0,0;1;1;1,0;0;0;0,1;0;1;1,1;1;1;1,0;0;0;1,1;0;1;0
98,0;0;0;0,0;0;1;0,1;1;0;0,1;1;0;1,0;1;0;1,1;0;0;0,1;1;0;0,1;0;1;0,1;1;0;0,1;1;0;0,1;0;0;0,1;0;1;1,1;0;1;0,0;1;0;0,1;1;0;0,0;1;0;1,1;1;1;0,1;0;0;1,0;1;0;0,0;0;1;0
99,1;0;0;1,0;0;1;0,1;0;0;0,0;0;0;0,0;1;0;0,0;0;0;1,0;0;1;0,0;0;1;0,0;1;0;1,1;0;0;1,1;0;1;0,1;1;1;0,0;0;0;0,0;0;1;1,1;1;1;0,0;0;0;1,1;1;1;1,0;0;0;1,1;1;0;1,1;0;0;1
